,DMS_id,model_name,fold_variable_name,Spearman,MSE,FHVS,RVSM
0,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - ESM1v,fold_contiguous_5,0.0127762924623783,1.3119103864534976,0.23412698412698413,0.5224869985857261
1,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - ESM1v,fold_modulo_5,0.16315243028409,1.001697007539044,0.23412698412698413,0.5224869985857261
2,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - ESM1v,fold_random_5,0.232439226756854,0.9336451102897046,0.23412698412698413,0.5224869985857261
3,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - MSA Transformer,fold_contiguous_5,0.4292815583773371,1.061674051382555,0.23412698412698413,0.5224869985857261
4,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - MSA Transformer,fold_modulo_5,0.4399938479019984,0.9378454803678844,0.23412698412698413,0.5224869985857261
5,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - MSA Transformer,fold_random_5,0.4390063247270932,0.912103350679264,0.23412698412698413,0.5224869985857261
6,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - Tranception,fold_contiguous_5,0.3154609643313482,1.2527764058979172,0.23412698412698413,0.5224869985857261
7,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - Tranception,fold_modulo_5,0.3818501151467455,0.9507457677365588,0.23412698412698413,0.5224869985857261
8,A0A140D2T1_ZIKV_Sourisseau_2019,Embeddings - Augmented - Tranception,fold_random_5,0.482941073615783,0.8540680701052404,0.23412698412698413,0.5224869985857261
9,A0A140D2T1_ZIKV_Sourisseau_2019,Kermut,fold_contiguous_5,0.3836674396768383,1.0994513562056083,0.23412698412698413,0.5224869985857261
10,A0A140D2T1_ZIKV_Sourisseau_2019,Kermut,fold_modulo_5,0.41849534455387,0.9173846447092776,0.23412698412698413,0.5224869985857261
11,A0A140D2T1_ZIKV_Sourisseau_2019,Kermut,fold_random_5,0.5852548029886296,0.7767580197328976,0.23412698412698413,0.5224869985857261
12,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - DeepSequence,fold_contiguous_5,0.1276424282414498,1.1976682605248468,0.23412698412698413,0.5224869985857261
13,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - DeepSequence,fold_modulo_5,0.1095506227815096,1.064038758431494,0.23412698412698413,0.5224869985857261
14,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - DeepSequence,fold_random_5,0.138201732592923,1.012759810694783,0.23412698412698413,0.5224869985857261
15,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - ESM1v,fold_contiguous_5,-0.0484907726257755,1.300571394680608,0.23412698412698413,0.5224869985857261
16,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - ESM1v,fold_modulo_5,0.0206540872900332,1.06903428672749,0.23412698412698413,0.5224869985857261
17,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - ESM1v,fold_random_5,0.0654477872398008,1.0135835373217126,0.23412698412698413,0.5224869985857261
18,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - MSA Transformer,fold_contiguous_5,0.427732631470109,1.0693449684717335,0.23412698412698413,0.5224869985857261
19,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - MSA Transformer,fold_modulo_5,0.4402735804342086,0.9499469521217144,0.23412698412698413,0.5224869985857261
20,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - MSA Transformer,fold_random_5,0.4477903474992912,0.9102338058782946,0.23412698412698413,0.5224869985857261
21,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - TranceptEVE,fold_contiguous_5,0.367604650380836,1.118127755479284,0.23412698412698413,0.5224869985857261
22,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - TranceptEVE,fold_modulo_5,0.3764254669612096,0.9934415469442852,0.23412698412698413,0.5224869985857261
23,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - TranceptEVE,fold_random_5,0.3875193974930813,0.9510442869913296,0.23412698412698413,0.5224869985857261
24,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - Tranception,fold_contiguous_5,0.3410670612147559,1.1282121921078978,0.23412698412698413,0.5224869985857261
25,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - Tranception,fold_modulo_5,0.3558624978930862,1.0030165776778488,0.23412698412698413,0.5224869985857261
26,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Augmented - Tranception,fold_random_5,0.3676151143420355,0.9606273216161652,0.23412698412698413,0.5224869985857261
27,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Not augmented,fold_contiguous_5,0.105523448849882,1.153672910410655,0.23412698412698413,0.5224869985857261
28,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Not augmented,fold_modulo_5,0.0594420925047461,1.028724260994578,0.23412698412698413,0.5224869985857261
29,A0A140D2T1_ZIKV_Sourisseau_2019,OHE - Not augmented,fold_random_5,0.2709059931580855,0.9865747991872555,0.23412698412698413,0.5224869985857261
30,A0A140D2T1_ZIKV_Sourisseau_2019,ProteinNPT,fold_contiguous_5,0.4771042844164456,1.0740527371941757,0.23412698412698413,0.5224869985857261
31,A0A140D2T1_ZIKV_Sourisseau_2019,ProteinNPT,fold_modulo_5,0.5058449010847266,0.9070829953401308,0.23412698412698413,0.5224869985857261
32,A0A140D2T1_ZIKV_Sourisseau_2019,ProteinNPT,fold_random_5,0.5545477639147327,0.8416889348170739,0.23412698412698413,0.5224869985857261
33,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - ESM1v,fold_contiguous_5,0.5283764442608145,0.7657675354903095,0.1797583081570997,0.8294494649960933
34,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - ESM1v,fold_modulo_5,0.5160552866066227,0.7450502699999124,0.1797583081570997,0.8294494649960933
35,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - ESM1v,fold_random_5,0.5165906789602875,0.7407448903726593,0.1797583081570997,0.8294494649960933
36,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - MSA Transformer,fold_contiguous_5,0.5390138326596932,0.7636342228064815,0.1797583081570997,0.8294494649960933
37,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - MSA Transformer,fold_modulo_5,0.5716674035711179,0.6843603223590059,0.1797583081570997,0.8294494649960933
38,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - MSA Transformer,fold_random_5,0.5502248361015287,0.7039300189381968,0.1797583081570997,0.8294494649960933
39,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - Tranception,fold_contiguous_5,0.5468974788609545,0.7441369496230141,0.1797583081570997,0.8294494649960933
40,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - Tranception,fold_modulo_5,0.5875951920598662,0.676001330702316,0.1797583081570997,0.8294494649960933
41,A0A192B1T2_9HIV1_Haddox_2018,Embeddings - Augmented - Tranception,fold_random_5,0.6006188836809407,0.652670600235193,0.1797583081570997,0.8294494649960933
42,A0A192B1T2_9HIV1_Haddox_2018,Kermut,fold_contiguous_5,0.5452252735071307,0.7543022028775708,0.1797583081570997,0.8294494649960933
43,A0A192B1T2_9HIV1_Haddox_2018,Kermut,fold_modulo_5,0.6215117777575214,0.626721600703493,0.1797583081570997,0.8294494649960933
44,A0A192B1T2_9HIV1_Haddox_2018,Kermut,fold_random_5,0.8351322371304164,0.3000742846000362,0.1797583081570997,0.8294494649960933
45,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - DeepSequence,fold_contiguous_5,0.4449712489210283,0.8400215144590422,0.1797583081570997,0.8294494649960933
46,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - DeepSequence,fold_modulo_5,0.4329367500015151,0.8157726476354102,0.1797583081570997,0.8294494649960933
47,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - DeepSequence,fold_random_5,0.4652394263651439,0.7840641540355329,0.1797583081570997,0.8294494649960933
48,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - ESM1v,fold_contiguous_5,0.5300950505848505,0.7635834993586713,0.1797583081570997,0.8294494649960933
49,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - ESM1v,fold_modulo_5,0.5156130203863128,0.7457598013076312,0.1797583081570997,0.8294494649960933
50,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - ESM1v,fold_random_5,0.5716617167257867,0.6852922009816168,0.1797583081570997,0.8294494649960933
51,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - MSA Transformer,fold_contiguous_5,0.5266820169959412,0.7637737625290121,0.1797583081570997,0.8294494649960933
52,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - MSA Transformer,fold_modulo_5,0.5160850899100177,0.7417668151932566,0.1797583081570997,0.8294494649960933
53,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - MSA Transformer,fold_random_5,0.5456245046544331,0.7101727009321959,0.1797583081570997,0.8294494649960933
54,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - TranceptEVE,fold_contiguous_5,0.5369405246732971,0.7540191054512477,0.1797583081570997,0.8294494649960933
55,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - TranceptEVE,fold_modulo_5,0.5286670373802144,0.7303431114866367,0.1797583081570997,0.8294494649960933
56,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - TranceptEVE,fold_random_5,0.5590458657537845,0.7010324100900296,0.1797583081570997,0.8294494649960933
57,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - Tranception,fold_contiguous_5,0.523246075030128,0.764918407803183,0.1797583081570997,0.8294494649960933
58,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - Tranception,fold_modulo_5,0.513142779106659,0.7424047193556301,0.1797583081570997,0.8294494649960933
59,A0A192B1T2_9HIV1_Haddox_2018,OHE - Augmented - Tranception,fold_random_5,0.5676072149219016,0.6914047139303867,0.1797583081570997,0.8294494649960933
60,A0A192B1T2_9HIV1_Haddox_2018,OHE - Not augmented,fold_contiguous_5,0.2013629589424425,1.0427154588184204,0.1797583081570997,0.8294494649960933
61,A0A192B1T2_9HIV1_Haddox_2018,OHE - Not augmented,fold_modulo_5,-0.0264313412333707,1.007009347317117,0.1797583081570997,0.8294494649960933
62,A0A192B1T2_9HIV1_Haddox_2018,OHE - Not augmented,fold_random_5,0.6206810598344036,0.95101125249547,0.1797583081570997,0.8294494649960933
63,A0A192B1T2_9HIV1_Haddox_2018,ProteinNPT,fold_contiguous_5,0.5350923435399112,0.798435804535217,0.1797583081570997,0.8294494649960933
64,A0A192B1T2_9HIV1_Haddox_2018,ProteinNPT,fold_modulo_5,0.6130153806385693,0.657225012115125,0.1797583081570997,0.8294494649960933
65,A0A192B1T2_9HIV1_Haddox_2018,ProteinNPT,fold_random_5,0.7920181121283447,0.363525987738107,0.1797583081570997,0.8294494649960933
66,A0A1I9GEU1_NEIME_Kennouche_2019,Embeddings - Augmented - ESM1v,fold_contiguous_5,0.026529500312912,1.2070492543600726,0.6459627329192547,0.48683076198117947
67,A0A1I9GEU1_NEIME_Kennouche_2019,Embeddings - Augmented - ESM1v,fold_modulo_5,0.0706453609748878,1.083259846556954,0.6459627329192547,0.48683076198117947
68,A0A1I9GEU1_NEIME_Kennouche_2019,Embeddings - Augmented - ESM1v,fold_random_5,0.0354194357916798,1.1580523581585094,0.6459627329192547,0.48683076198117947
69,A0A1I9GEU1_NEIME_Kennouche_2019,Embeddings - Augmented - MSA Transformer,fold_contiguous_5,0.0267014753668299,1.158203405663513,0.6459627329192547,0.48683076198117947
