,Model,Source,Dataset,Split,train_loss,train_r2,train_rho,val_loss,val_r2,val_rho,protein_length,sample_size
68,esm2_t33_650M_UR50D,cellular,HSP82_YEAST_Bolon2016,Pooled Split,0.013920889080812468,0.888042171796163,0.5997037490208944,0.02711121427516137,0.7653840780258179,0.6428167819976807,709,4543
69,esm2_t33_650M_UR50D,cellular,HSP82_YEAST_Bolon2016,Site Split,0.01915620670964317,0.8452059229214987,0.5718543529510498,0.0735276726384957,0.3957914511362712,0.5798326532046,709,4543
70,esm2_t33_650M_UR50D,cellular,KKA2_KLEPN_Mikkelsen2014,Pooled Split,0.3007825215657552,0.6615724166234335,0.8315351009368896,0.42314378420511883,0.5327179034550985,0.7744867006937662,264,5224
71,esm2_t33_650M_UR50D,cellular,KKA2_KLEPN_Mikkelsen2014,Site Split,0.5015956660111746,0.44364096721013385,0.6594240367412567,0.6044019063313802,0.2861957748730977,0.5713122387727102,264,5224
72,esm2_t33_650M_UR50D,cellular,MK01_HUMAN_Johannessen,Pooled Split,1.0604817867279053,0.1867670615514119,0.47248106201489765,1.0318674047787983,0.19336434205373124,0.5244597395261129,360,6809
73,esm2_t33_650M_UR50D,cellular,MK01_HUMAN_Johannessen,Site Split,0.9644444386164347,0.2564843495686849,0.5479198296864828,1.1057627201080322,0.14411411682764683,0.41918596625328064,360,6809
74,esm2_t33_650M_UR50D,cellular,PTEN_HUMAN_Fowler2018,Pooled Split,0.021008616313338235,0.7906564076741537,0.8276860316594442,0.0364248926440874,0.642890989780426,0.765835702419281,403,4229
75,esm2_t33_650M_UR50D,cellular,PTEN_HUMAN_Fowler2018,Site Split,0.03343414825697737,0.6655705173810323,0.7373679478963217,0.05323935672640797,0.4766031503677368,0.6529063185056051,403,4229
76,esm2_t33_650M_UR50D,cellular,RASH_HUMAN_Kuriyan,Pooled Split,0.014514638421436132,0.8437075614929199,0.9073648651440939,0.021761752665042836,0.7556923429171244,0.8591035008430481,189,3134
77,esm2_t33_650M_UR50D,cellular,RASH_HUMAN_Kuriyan,Site Split,0.01803612243384117,0.7991535464922587,0.874056875705719,0.06256673236687972,0.3756986657778421,0.6101599136988322,189,3134
78,esm2_t33_650M_UR50D,cellular,TPK1_HUMAN_Roth2017,Pooled Split,0.21147195001443223,0.2629698117574056,0.484816054503123,0.2571579217910766,0.08930953343709302,0.3985529641310374,243,3424
79,esm2_t33_650M_UR50D,cellular,TPK1_HUMAN_Roth2017,Site Split,0.2421028912067413,0.14958528677622474,0.35211267570654553,0.27244553963343304,0.05955249071121213,0.3283966779708862,243,3424
80,esm2_t33_650M_UR50D,cellular,TPMT_HUMAN_Fowler2018,Pooled Split,0.0564717886348565,0.597061296304067,0.6379802425702413,0.0626751954356829,0.5675088365872701,0.6520619988441467,245,3984
81,esm2_t33_650M_UR50D,cellular,TPMT_HUMAN_Fowler2018,Site Split,0.05981446057558057,0.5745091438293457,0.6275954842567444,0.0838265791535377,0.4169513980547587,0.5910660624504089,245,3984
82,esm2_t33_650M_UR50D,cellular,UBC9_HUMAN_Roth2017,Pooled Split,0.0941532601912816,0.6249774297078451,0.8082217772801717,0.13637765745321903,0.4647108316421509,0.7291189630826315,159,2722
83,esm2_t33_650M_UR50D,cellular,UBC9_HUMAN_Roth2017,Site Split,0.10574290156364437,0.5730750362078348,0.7776541908582052,0.20894401272137955,0.19115988413492835,0.4897090991338094,159,2722
