,Model,Source,Dataset,Split,train_loss,train_r2,train_rho,val_loss,val_r2,val_rho,protein_length,sample_size
44,esm2_t33_650M_UR50D,viral,SARS2_MRPO_Flynn,Pooled Split,0.0729032158851623,0.5799991289774576,0.6704981128374735,0.07363065704703327,0.5809294382731119,0.7282702128092448,306,5725
45,esm2_t33_650M_UR50D,viral,SARS2_MRPO_Flynn,Site Split,0.16216078400611877,0.06876701116561888,0.25208287934462226,0.1575808376073837,0.0948301752408345,0.24731723964214322,306,5725
46,esm2_t33_650M_UR50D,viral,SARS2_PLPRO_abundance_Wu,Pooled Split,0.0904074410597483,0.3210582335789998,0.5638190507888794,0.0976283972462018,0.3135983943939209,0.6323708494504293,316,5335
47,esm2_t33_650M_UR50D,viral,SARS2_PLPRO_abundance_Wu,Site Split,0.12175226708253219,0.09199424584706621,0.30337517460187274,0.13130535682042435,0.04840934276580807,0.18279727796713507,316,5335
48,esm2_t33_650M_UR50D,viral,SARS2_PLPRO_activity_Wu,Pooled Split,0.06202594811717666,0.6033117572466532,0.7180695335070292,0.06061726187666253,0.6037909587224325,0.7282939950625101,316,5335
49,esm2_t33_650M_UR50D,viral,SARS2_PLPRO_activity_Wu,Site Split,0.12038903186718619,0.22590500116348258,0.4522209167480469,0.12342949956655501,0.20976571242014563,0.4321105082829793,316,5335
50,esm2_t33_650M_UR50D,viral,SARS2_PRD0038_RBD_Starr,Pooled Split,0.10228792081276573,0.6611001292864481,0.5516979495684305,0.09939249108235036,0.6577685475349426,0.6084911227226257,200,3998
51,esm2_t33_650M_UR50D,viral,SARS2_PRD0038_RBD_Starr,Site Split,0.24956936637560523,0.1695727904637654,0.3051350663105646,0.23714437087376908,0.18761642773946122,0.29603929320971173,200,3998
52,esm2_t33_650M_UR50D,viral,SARS2_XBB15_RBD_Taylor,Pooled Split,0.3686651587486267,0.4918692906697591,0.5376379688580831,0.3617083529631297,0.49537376562754315,0.5836797952651978,201,4019
53,esm2_t33_650M_UR50D,viral,SARS2_XBB15_RBD_Taylor,Site Split,0.48287875453631085,0.3131215969721476,0.39157460629940033,0.7159613172213236,0.10661029815673824,0.35784878333409625,201,4019
54,esm2_t33_650M_UR50D,cellular,AMIE_PSEAE_Whitehead,Pooled Split,0.07976389427979784,0.4397119879722595,0.6064008275667826,0.08394130816062285,0.43802658716837567,0.7210981845855713,346,6568
55,esm2_t33_650M_UR50D,cellular,AMIE_PSEAE_Whitehead,Site Split,0.09858509898185726,0.3253259261449178,0.532080888748169,0.0956699599822362,0.2799755533536275,0.5622941553592682,346,6568
56,esm2_t33_650M_UR50D,cellular,B3VI55_LIPSTSTABLE,Pooled Split,0.15503451724847153,0.41553845008214313,0.6175137559572855,0.15651673575242356,0.42549973726272583,0.6706288854281107,439,8329
57,esm2_t33_650M_UR50D,cellular,B3VI55_LIPSTSTABLE,Site Split,0.20599287251631412,0.2270453572273254,0.4581977029641469,0.21231479446093238,0.20166780551274613,0.47572718063990277,439,8329
58,esm2_t33_650M_UR50D,cellular,B3VI55_LIPST_Whitehead2015,Pooled Split,0.09091616173585254,0.13016605377197263,0.32680185139179224,0.091599553823471,0.1390027006467183,0.4547356069087982,439,8067
59,esm2_t33_650M_UR50D,cellular,B3VI55_LIPST_Whitehead2015,Site Split,0.1001450344920158,0.04928688208262124,0.1942649185657501,0.09660272300243374,0.054126063982645634,0.2875813047091165,439,8067
60,esm2_t33_650M_UR50D,cellular,BG_STRSQ_hmmerbit,Pooled Split,0.5033111174901327,0.3494906425476074,0.45141247908274335,0.49149415890375775,0.3891116778055827,0.6343932549158732,501,3500
61,esm2_t33_650M_UR50D,cellular,BG_STRSQ_hmmerbit,Site Split,0.5611305236816406,0.2782983581225077,0.4147356351216634,0.5567588607470194,0.2773471673329671,0.5832968354225159,501,3500
